"Fecha","Persona","Comercio","Grupo","Descripcion","Monto"
"2025-01-02 20:01","Casa","Pali","Limpieza","Desinfectante","2980"
"2025-01-03 16:45","Casa","Pali","Carnes","Huevos","3145"
"2025-01-03 16:45","Casa","Pali","Lacteos","Natilla","2720"
"2025-01-03 16:45","Casa","Pali","Limpieza","Desengrasante","1980"
"2025-01-06 12:12","Mari","Pali","Personal","Acondicionador","2800"
"2025-01-06 12:12","Mari","Pali","Personal","Desodorante","720"
"2025-01-06 12:12","Mari","Pali","Personal","Shampoo","2800"
"2025-01-06 12:12","Casa","Pali","Limpieza","Esponjas Cocina","1020"
"2025-01-07 13:27","Casa","Pali","Carnes","Salchichon","1420"
"2025-01-07 13:27","Casa","Pali","Harinas","Tortilla Trigo","1320"
"2025-01-07 13:27","Casa","Pali","Limpieza","Jabon Lavaplatos","660"
"2025-01-09 09:50","Casa","Pali","Bebidas","Cafe Volio","3500"
"2025-01-09 09:50","Casa","Pali","Vegetales","Cebolla","1066"
"2025-01-09 09:50","Casa","Pali","Vegetales","Culantro","170"
"2025-01-09 09:50","Casa","Pali","Vegetales","Vainicas","1100"
"2025-01-10 19:40","Casa","Pali","Granos","Arroz","3560"
"2025-01-10 19:40","Casa","Pali","Granos","Frijoles Molidos","1240"
"2025-01-10 19:40","Casa","Pali","Harinas","Tortilla Trigo","1320"
"2025-01-15 12:13","Casa","Pali","Carnes","Salchichon","1960"
"2025-01-15 12:13","Casa","Pali","Lacteos","Natilla","1500"
"2025-01-15 12:13","Casa","Pali","Limpieza","Toalla Cocina","1000"
"2025-01-17 12:03","Andres","Pali","Personal","Pasta Dientes","600"
"2025-01-17 12:03","Casa","Pali","Harinas","Tortilla Maiz","920"
"2025-01-17 12:03","Casa","Pali","Lacteos","Leche","670"
"2025-01-17 17:26","Casa","Pali","Harinas","Galletas Dulces","2110"
"2025-01-17 17:26","Casa","Pali","Harinas","Pan","1580"
"2025-01-17 17:26","Casa","Pali","Vegetales","Ayote","1354"
"2025-01-17 17:26","Casa","Pali","Vegetales","Repollo","431"
"2025-01-17 17:26","Casa","Pali","Vegetales","Vainicas","2980"
"2025-01-18 18:46","Casa","Pali","Bebidas","Cafe Volio","3500"
"2025-01-18 18:46","Casa","Pali","Carnes","Carne Molida","790"
"2025-01-18 18:46","Casa","Pali","Salsas","Congo","930"
"2025-01-18 18:46","Casa","Pali","Vegetales","Cebolla","279"
"2025-01-18 18:46","Casa","Pali","Vegetales","Chile Dulce","360"
"2025-01-18 18:46","Casa","Pali","Vegetales","Papas","3270"
"2025-01-20 12:56","Casa","Pali","Bebidas","Jugo Naranja","1950"
"2025-01-20 12:56","Casa","Pali","Lacteos","Natilla","1180"
"2025-01-21 14:05","Casa","Pali","Bebidas","Bamboo","1450"
"2025-01-21 14:05","Casa","Pali","Carnes","Bistec","2940"
"2025-01-21 14:05","Casa","Pali","Harinas","Pan","925"
"2025-01-21 14:05","Casa","Pali","Lacteos","Leche","720"
"2025-01-22 08:59","Andres","Pali","Personal","Jabon Cuerpo","1980"
"2025-01-22 08:59","Casa","Pali","Limpieza","Cloro","850"
"2025-01-22 08:59","Casa","Pali","Limpieza","Desinfectante","2870"
"2025-01-22 08:59","Casa","Pali","Limpieza","Papel Higienico","2500"
"2025-01-22 08:59","Casa","Pali","Vegetales","Tomate","900"
"2025-01-22 12:35","Casa","Pali","Carnes","Jamon","1760"
"2025-01-22 12:35","Casa","Pali","Harinas","Tortilla Trigo","660"
"2025-01-22 12:35","Casa","Pali","Lacteos","Queso Fresco","2550"
"2025-01-23 17:09","Casa","Pali","Carnes","Carne Molida","1580"
"2025-01-23 17:09","Casa","Pali","Salsas","Naturas","210"
"2025-01-24 19:57","Casa","Pali","Bebidas","Bamboo","820"
"2025-01-24 19:57","Casa","Pali","Bebidas","Smirnoff","2120"
"2025-01-25 15:18","Casa","Pali","Granos","Azucar","1790"
"2025-01-25 15:18","Casa","Pali","Harinas","Pan","1580"
"2025-01-25 15:18","Casa","Pali","Lacteos","Natilla","1360"
"2025-01-25 15:18","Casa","Pali","Lacteos","Queso Fresco","1400"
"2025-01-25 15:18","Casa","Pali","Limpieza","Desengrasante","1980"
"2025-01-27 09:05","Casa","Pali","Carnes","Huevos","2954"
"2025-01-28 15:23","Andres","Pali","Personal","Cepillos dientes","890"
"2025-01-28 15:23","Casa","Pali","Carnes","Salchichon","1660"
"2025-01-28 15:23","Casa","Pali","Harinas","Galletas Dulces","1460"
"2025-01-28 15:23","Casa","Pali","Harinas","Tortilla Trigo","1320"
"2025-01-30 15:05","Casa","Pali","Carnes","Carne Molida","3900"
"2025-01-30 15:05","Casa","Pali","Carnes","Huevos","3259"
"2025-01-30 15:05","Casa","Pali","Granos","Frijoles Rojos","1650"
"2025-01-30 15:05","Casa","Pali","Granos","Frijoles Rojos","1450"
"2025-01-30 15:05","Casa","Pali","Granos","Friojles Blancos","1720"
"2025-01-30 15:05","Casa","Pali","Granos","Garbanzos","490"
"2025-01-30 15:05","Casa","Pali","Granos","Lentejas","1660"
"2025-01-30 15:05","Casa","Pali","Harinas","Galletas Dulces","1290"
"2025-01-30 15:05","Casa","Pali","Lacteos","Queso Amarillo","1300"
"2025-01-30 15:05","Casa","Pali","Limpieza","Detergente","750"
"2025-01-30 15:05","Casa","Pali","Limpieza","Suavizante","2250"
"2025-01-30 15:05","Casa","Pali","Salsas","Rosada","1080"
"2025-01-30 15:05","Casa","Pali","Vegetales","Cebolla","397"
"2025-01-30 15:05","Casa","Pali","Vegetales","Chile Dulce","360"
"2025-01-30 15:05","Casa","Pali","Vegetales","Culantro","160"
"2025-02-03 16:09","Casa","Pali","Carnes","Tortas Pollo","2720"
"2025-02-03 16:09","Casa","Pali","Lacteos","Leche","650"
"2025-02-04 12:35","Casa","Pali","Lacteos","Margarina","2740"
"2025-02-04 15:33","Casa","Pali","Bebidas","Cafe Volio","7000"
"2025-02-04 15:33","Casa","Pali","Lacteos","Queso Crema","1920"
"2025-02-04 15:33","Casa","Pali","Salsas","Naturas","890"
"2025-02-07 08:56","Casa","Pali","Carnes","Carne Molida","1800"
"2025-02-07 08:56","Casa","Pali","Harinas","Harina","950"
"2025-02-07 14:03","Casa","Pali","Dulces","Helados","3300"
"2025-02-10 13:05","Casa","Pali","Harinas","Tortilla Trigo","1380"
"2025-02-10 13:05","Casa","Pali","Lacteos","Yogurt","2100"
"2025-02-10 13:05","Casa","Pali","Vegetales","Chile Dulce","660"
"2025-02-10 13:05","Casa","Pali","Vegetales","Manga","1400"
"2025-02-10 13:05","Casa","Pali","Vegetales","Papaya","1372"
"2025-02-10 13:05","Casa","Pali","Vegetales","Sandia","1030"
"2025-02-12 13:42","Casa","Bazar Magy","Limpieza","Cloro","1000"
"2025-02-12 13:42","Casa","Bazar Magy","Limpieza","Desinfectante","1100"
"2025-02-12 13:42","Casa","Bazar Magy","Limpieza","Jabon Lavaplatos","2100"
"2025-02-12 15:05","Casa","Pali","Lacteos","Leche","690"
"2025-02-12 15:05","Casa","Pali","Vegetales","Fresas","1390"
"2025-02-13 11:30","Casa","Pali","Carnes","Huevos","1333"
"2025-02-13 11:30","Casa","Pali","Harinas","Panqueques","390"
"2025-02-13 11:30","Casa","Pali","Harinas","Spaguetti","460"
"2025-02-13 18:29","Casa","Bazar Magy","Limpieza","Desengrasante","2500"
"2025-02-13 19:00","Casa","Pali","Enlatados","Atun Agua","1800"
"2025-02-13 19:00","Casa","Pali","Harinas","Caracolitos","570"
"2025-02-14 15:11","Casa","Pali","Carnes","Carne Molida","1800"
"2025-02-14 15:11","Casa","Pali","Enlatados","Atun Agua","2590"
"2025-02-14 15:11","Casa","Pali","Harinas","Galletas Dulces","1840"
"2025-02-14 15:11","Casa","Pali","Harinas","Panqueques","390"
"2025-02-14 15:11","Casa","Pali","Vegetales","Ayote","527"
"2025-02-14 15:11","Casa","Pali","Vegetales","Camote","1278"
"2025-02-14 15:11","Casa","Pali","Vegetales","Lechuga","240"
"2025-02-14 15:11","Casa","Pali","Vegetales","Melon","556"
"2025-02-14 15:11","Casa","Pali","Vegetales","Tomate","811"
"2025-02-14 15:11","Casa","Pali","Vegetales","Vainicas","1160"
"2025-02-14 15:11","Casa","Pali","Vegetales","Zanahoria","225"
"2025-02-18 17:28","Andres","Pali","Personal","Pasta Dientes","690"
"2025-02-18 17:28","Casa","Pali","Bebidas","Te","1170"
"2025-02-18 17:28","Casa","Pali","Bebidas","Te","620"
"2025-02-18 17:28","Casa","Pali","Carnes","Costillas","3891"
"2025-02-18 17:28","Casa","Pali","Carnes","Huevos","1272"
"2025-02-18 17:28","Casa","Pali","Carnes","Jamon","2200"
"2025-02-18 17:28","Casa","Pali","Carnes","Salchichas","1150"
"2025-02-18 17:28","Casa","Pali","Dulces","Gelatina","1400"
"2025-02-18 17:28","Casa","Pali","Dulces","Gelatina","480"
"2025-02-18 17:28","Casa","Pali","Harinas","Galletas Sodas","1000"
"2025-02-18 17:28","Casa","Pali","Harinas","Pan","1350"
"2025-02-18 17:28","Casa","Pali","Harinas","Panqueques","780"
"2025-02-18 17:28","Casa","Pali","Lacteos","Queso Amarillo","1560"
"2025-02-18 17:28","Casa","Pali","Lacteos","Yogurt","620"
"2025-02-18 17:28","Casa","Pali","Vegetales","Cebolla","910"
"2025-02-18 17:28","Casa","Pali","Vegetales","Chile Dulce","990"
"2025-02-18 17:28","Casa","Pali","Vegetales","Culantro","190"
"2025-02-18 17:28","Casa","Pali","Vegetales","Elote","550"
"2025-02-18 17:28","Casa","Pali","Vegetales","Limones","1220"
"2025-02-18 17:28","Casa","Pali","Vegetales","Papas","2223"
"2025-02-18 17:28","Casa","Pali","Vegetales","Tiquisque","899"
"2025-02-18 17:28","Casa","Pali","Vegetales","Yuca","398"
"2025-02-19 12:48","Casa","Pali","Vegetales","Apio","898"
"2025-02-19 12:48","Casa","Pali","Vegetales","Cebolla","623"
"2025-02-19 12:48","Casa","Pali","Vegetales","Chile Dulce","330"
"2025-02-20 13:04","Casa","Pali","Bebidas","Jugo Naranja","1800"
"2025-02-20 13:04","Casa","Pali","Harinas","Galletas Sodas","730"
"2025-02-20 13:04","Casa","Pali","Lacteos","Leche","690"
"2025-02-20 13:04","Casa","Pali","Lacteos","Mantequilla","1240"
"2025-02-20 13:04","Casa","Pali","Limpieza","Baygon","2100"
"2025-02-20 13:04","Casa","Pali","Limpieza","Toalla Cocina","950"
"2025-02-21 19:08","Casa","Pali","Granos","Azucar","1820"
"2025-02-21 19:08","Casa","Pali","Limpieza","Desinfectante","430"
"2025-02-24 15:27","Casa","Pali","Bebidas","Cafe Volio","3890"
"2025-02-24 15:27","Casa","Pali","Carnes","Tilapia","2600"
"2025-02-24 15:27","Casa","Pali","Lacteos","Natilla","2360"
"2025-02-24 15:27","Casa","Pali","Lacteos","Queso Crema","1430"
"2025-02-24 15:27","Casa","Pali","Limpieza","Cloro","540"
"2025-02-24 15:27","Casa","Pali","Limpieza","Jabon Lavaplatos","900"
"2025-02-24 15:27","Casa","Pali","Limpieza","Papel Higienico","5180"
"2025-02-24 15:27","Casa","Pali","Salsas","Congo","970"
"2025-02-24 15:27","Casa","Pali","Salsas","Lizano","650"
"2025-02-24 15:27","Casa","Pali","Vegetales","Lechuga","240"
"2025-02-24 15:27","Casa","Pali","Vegetales","Tomate","982"
"2025-02-24 17:50","Casa","Pali","Enlatados","Atun Agua","1940"
"2025-02-24 17:50","Casa","Pali","Enlatados","Atun Vegetales","1940"
"2025-02-24 17:50","Casa","Pali","Vegetales","Limones","1240"
"2025-03-01 10:29","Casa","Pali","Bebidas","Te","1280"
"2025-03-01 10:29","Casa","Pali","Carnes","Huevos","1414"
"2025-03-01 10:29","Casa","Pali","Harinas","Galletas Dulces","1170"
"2025-03-01 10:29","Casa","Pali","Harinas","Galletas Dulces","1900"
"2025-03-01 10:29","Casa","Pali","Harinas","Galletas Dulces","2000"
"2025-03-01 10:29","Casa","Pali","Harinas","Panqueques","1170"
"2025-03-01 10:29","Casa","Pali","Vegetales","Fresas","1390"
"2025-03-01 10:29","Casa","Pali","Vegetales","Manga","770"
"2025-03-01 10:29","Casa","Pali","Vegetales","Tiquisque","2170"
"2025-03-01 10:29","Casa","Pali","Vegetales","Tomate","1782"
"2025-03-01 10:29","Casa","Pali","Vegetales","Vainicas","950"
"2025-03-01 10:29","Casa","Pali","Vegetales","Zanahoria","506"
"2025-03-02 10:30","Casa","Pali","Bebidas","Gingerale","2310"
"2025-03-02 10:30","Casa","Pali","Carnes","Carne Molida","820"
"2025-03-02 10:30","Casa","Pali","Harinas","Galletas Dulces","950"
"2025-03-02 10:30","Casa","Pali","Harinas","Galletas Sodas","411"
"2025-03-02 10:30","Casa","Pali","Harinas","Tortilla Maiz","830"
"2025-03-02 10:30","Casa","Pali","Vegetales","Uvas","1950"
"2025-03-04 13:53","Casa","Pali","Bebidas","Jugo Naranja","1800"
"2025-03-08 14:08","Casa","Pali","Carnes","Huevos","3116"
"2025-03-08 14:08","Casa","Pali","Enlatados","Atun Agua","1800"
"2025-03-08 14:08","Casa","Pali","Enlatados","Maiz Dulce","400"
"2025-03-08 14:08","Casa","Pali","Harinas","Spaguetti","830"
"2025-03-08 14:08","Casa","Pali","Limpieza","Baygon","2100"
"2025-03-08 14:08","Casa","Pali","Limpieza","Baygon","2100"
"2025-03-13 11:00","Casa","Pali","Bebidas","Tropical","500"
"2025-03-13 11:00","Casa","Pali","Carnes","Bistec","2513"
"2025-03-13 11:00","Casa","Pali","Carnes","Carne Molida","1900"
"2025-03-13 11:00","Casa","Pali","Lacteos","Leche","670"
"2025-03-13 11:00","Casa","Pali","Lacteos","Margarina","1350"
"2025-03-13 11:00","Casa","Pali","Lacteos","Natilla","2360"
"2025-03-13 11:00","Casa","Pali","Vegetales","Culantro Coyote","190"
"2025-03-13 11:00","Casa","Pali","Vegetales","Lechuga","180"
"2025-03-13 23:43","Casa","Bazar Magy","Limpieza","Controlador Olores","2600"
"2025-03-15 10:37","Andres","Pali","Personal","Desodorante","4420"
"2025-03-15 10:37","Mari","Pali","Personal","Pasta Dientes","2800"
"2025-03-16 19:00","Mari","Pali","Personal","Jabon Neutro","3000"
"2025-03-17 17:40","Casa","Pali","Bebidas","Jugo Naranja","1900"
"2025-03-17 17:40","Casa","Pali","Carnes","Carne Molida","1900"
"2025-03-17 17:40","Casa","Pali","Carnes","Chuletas","3450"
"2025-03-17 17:40","Casa","Pali","Carnes","Huevos","1492"
"2025-03-17 17:40","Casa","Pali","Carnes","Pechulla Pollo","1760"
"2025-03-17 17:40","Casa","Pali","Carnes","Tilapia","2600"
"2025-03-17 17:40","Casa","Pali","Dulces","Helados","2200"
"2025-03-17 17:40","Casa","Pali","Granos","Frijoles Rojos","1640"
"2025-03-17 17:40","Casa","Pali","Harinas","Panqueques","1170"
"2025-03-17 17:40","Casa","Pali","Lacteos","Leche","670"
"2025-03-17 17:40","Casa","Pali","Lacteos","Queso Amarillo","1370"
"2025-03-17 17:40","Casa","Pali","Lacteos","Queso Fresco","1600"
"2025-03-17 17:40","Casa","Pali","Lacteos","Queso Mozarella","2090"
"2025-03-17 17:40","Casa","Pali","Vegetales","Ajo","240"
"2025-03-17 17:40","Casa","Pali","Vegetales","Chile Dulce","840"
"2025-03-17 17:40","Casa","Pali","Vegetales","Culantro","160"
"2025-03-17 17:40","Casa","Pali","Vegetales","Lechuga","180"
"2025-03-17 17:40","Casa","Pali","Vegetales","Zanahoria","401"
"2025-03-20 11:17","Casa","Pali","Enlatados","Atun Vegetales","1000"
"2025-03-20 11:17","Casa","Pali","Harinas","Panqueques","780"
"2025-03-20 11:17","Casa","Pali","Lacteos","Natilla","2580"
"2025-03-20 11:17","Casa","Pali","Lacteos","Yogurt","2020"
"2025-03-20 11:17","Casa","Pali","Limpieza","Baygon","2000"
"2025-03-20 11:17","Casa","Pali","Limpieza","Papel Higienico","5640"
"2025-03-20 11:17","Casa","Pali","Vegetales","Camote","1187"
"2025-03-23 18:36","Andres","Pali","Personal","Pasta Dientes","710"
"2025-03-23 18:36","Casa","Pali","Bebidas","Cafe Volio","4390"
"2025-03-23 18:36","Casa","Pali","Bebidas","Te","550"
"2025-03-23 18:36","Casa","Pali","Carnes","Carne Molida","1900"
"2025-03-23 18:36","Casa","Pali","Carnes","Huevos","1369"
"2025-03-23 18:36","Casa","Pali","Harinas","Tortilla Trigo","690"
"2025-03-23 18:36","Casa","Pali","Lacteos","Leche","690"
"2025-03-23 18:36","Casa","Pali","Vegetales","Papas","2082"
"2025-03-24 08:42","Andres","Pali","Personal","Enjuage Bucal","3830"
"2025-03-24 08:42","Casa","Pali","Harinas","Galletas Sodas","1100"
"2025-03-25 15:05","Casa","Pali","Bebidas","Te","660"
"2025-03-25 15:05","Casa","Pali","Carnes","Jamon","2380"
"2025-03-25 15:05","Casa","Pali","Dulces","Helados","3050"
"2025-03-25 15:05","Casa","Pali","Harinas","Galletas Dulces","1400"
"2025-03-25 15:05","Casa","Pali","Harinas","Galletas Dulces","2060"
"2025-03-25 15:05","Casa","Pali","Harinas","Galletas Sodas","1480"
"2025-03-25 15:05","Casa","Pali","Vegetales","Ajo","230"
"2025-03-27 09:46","Casa","Pali","Bebidas","Te","1210"
"2025-03-27 09:46","Casa","Pali","Carnes","Huevos","1558"
"2025-03-27 09:46","Casa","Pali","Enlatados","Leche Condensada","1000"
"2025-03-27 09:46","Casa","Pali","Granos","Arroz","3580"
"2025-03-27 09:46","Casa","Pali","Lacteos","Leche","690"
"2025-03-27 09:46","Casa","Pali","Lacteos","Queso Mozarella","2800"
"2025-03-27 09:46","Casa","Pali","Limpieza","Jabon Lavaplatos","930"
"2025-03-27 09:46","Casa","Pali","Limpieza","Vanish","1370"
"2025-03-27 09:46","Casa","Pali","Vegetales","Tomate","1007"
"2025-03-27 09:46","Casa","Pali","Vegetales","Yuca","988"
"2025-03-27 10:32","Casa","Bazar Magy","Limpieza","Cloro","2200"
"2025-03-27 10:32","Casa","Bazar Magy","Limpieza","Controlador Olores","2600"
"2025-03-29 13:28","Casa","Pali","Bebidas","Bamboo","1450"
"2025-03-29 13:28","Casa","Pali","Bebidas","Imperial","5000"
"2025-03-29 13:28","Casa","Pali","Bebidas","Tropical","1150"
"2025-04-03 19:38","Casa","Pali","Bebidas","Jugo Naranja","1900"
"2025-04-03 19:38","Casa","Pali","Carnes","Carne Molida","1950"
"2025-04-03 19:38","Casa","Pali","Carnes","Chuletas","1690"
"2025-04-03 19:38","Casa","Pali","Carnes","Trocitos Cerdo","2503"
"2025-04-03 19:38","Casa","Pali","Lacteos","Leche","660"
"2025-04-03 19:38","Casa","Pali","Lacteos","Natilla","1360"
"2025-04-03 19:38","Casa","Pali","Lacteos","Queso Fresco","1690"
"2025-04-03 19:38","Casa","Pali","Vegetales","Limones","1240"
"2025-04-05 10:54","Casa","Pali","Vegetales","Apio","995"
"2025-04-05 10:54","Casa","Pali","Vegetales","Culantro","340"
"2025-04-05 10:54","Casa","Pali","Vegetales","Culantro Coyote","360"
"2025-04-05 10:54","Casa","Pali","Vegetales","Papas","1546"
"2025-04-05 10:54","Casa","Pali","Vegetales","Yuca","283"
"2025-04-05 19:32","Andres","Pali","Personal","Jabon Cuerpo","1300"
"2025-04-05 19:32","Andres","Pali","Personal","Jabon Cuerpo","1430"
"2025-04-05 19:32","Casa","Pali","Carnes","Huevos","1558"
"2025-04-05 19:32","Casa","Pali","Granos","Azucar","1820"
"2025-04-05 19:32","Casa","Pali","Granos","Lentejas","860"
"2025-04-05 19:32","Casa","Pali","Harinas","Tortilla Trigo","1270"
"2025-04-05 19:32","Casa","Pali","Lacteos","Margarina","1270"
"2025-04-05 19:32","Casa","Pali","Lacteos","Queso Crema","1200"
"2025-04-05 19:32","Casa","Pali","Limpieza","Papel Higienico","2900"
"2025-04-05 19:32","Casa","Pali","Vegetales","Chile Dulce","460"
"2025-04-05 19:32","Casa","Pali","Vegetales","Culantro","340"
"2025-04-05 19:32","Casa","Pali","Vegetales","Lechuga","190"
"2025-04-05 19:32","Casa","Pali","Vegetales","Papaya","606"
"2025-04-05 19:32","Casa","Pali","Vegetales","Pi?a","450"
"2025-04-08 17:02","Casa","Pali","Bebidas","Cafe Volio","3920"
"2025-04-08 17:02","Casa","Pali","Bebidas","Imperial","920"
"2025-04-08 17:02","Casa","Pali","Harinas","Tortilla Maiz","830"
"2025-04-08 17:02","Casa","Pali","Harinas","Tortilla Trigo","617"
"2025-04-08 17:02","Casa","Pali","Limpieza","Bolsas","720"
"2025-04-09 14:02","Casa","Pali","Bebidas","Imperial","2760"
"2025-04-09 14:02","Casa","Pali","Carnes","Salchichon","2200"
"2025-04-09 19:32","Casa","Pali","Lacteos","Leche","660"
"2025-04-12 16:36","Casa","Pali","Bebidas","Bamboo","1450"
"2025-04-12 16:36","Casa","Pali","Bebidas","Imperial","5000"
"2025-04-12 16:36","Casa","Pali","Bebidas","Imperial","3680"
"2025-04-12 16:36","Casa","Pali","Bebidas","Imperial","5000"
"2025-04-12 16:36","Casa","Pali","Bebidas","Smirnoff","3450"
"2025-04-12 16:36","Casa","Pali","Carnes","Huevos","2977"
"2025-04-12 16:36","Casa","Pali","Carnes","Muslitos Pollo","1600"
